"普通掉落ID"	"掉落包描述"	"掉落银币的概率"	"掉落银币的数量下限到上限"	"银币的分堆数下限到上限"	"掉落金币的概率"	"掉落金币的数量"	"金币的分堆数"	"掉落1(a=1物品ida=2specialidb=物品idc=数量d=万分之概率)"	"掉落2"	"掉落3"	"掉落4"	"掉落5"	"掉落6"	"掉落7"	"掉落8"	"掉落9"	"掉落10"	"掉落11"	"掉落12"	"掉落13"	"掉落14"	"掉落15"	"掉落16"	"掉落17"	"掉落18"	"掉落19"	"掉落20"	"掉落21"	"掉落22"	"掉落23"	"掉落24"	"掉落25"	"掉落26"	"掉落27"	"掉落28"	"掉落29"	"掉落30"	"掉落31"	"掉落32"	"掉落33"	"掉落34"	"掉落35"	"掉落36"	"掉落37"	"掉落38"	"掉落39"	"掉落40"	"掉落41"	"掉落42"	"掉落43"	"掉落44"	"掉落45"	"掉落46"	"掉落47"	"掉落48"	"掉落49"	"掉落50"	
"5010610"	"240级跨服副本1星"	""	""	""	""	""	""	"2,5010610,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5010620"	"240级跨服副本2星"	""	""	""	""	""	""	"2,5010620,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5010630"	"240级跨服副本3星"	""	""	""	""	""	""	"2,5010630,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5010710"	"280级跨服副本1星"	""	""	""	""	""	""	"2,5010710,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5010720"	"280级跨服副本2星"	""	""	""	""	""	""	"2,5010720,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5010730"	"280级跨服副本3星"	""	""	""	""	""	""	"2,5010730,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5011011"	"40级组队本1星-容易"	""	""	""	""	""	""	"2,5011011,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5011012"	"40级组队本2星-容易"	""	""	""	""	""	""	"2,5011012,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5011013"	"40级组队本3星-容易"	""	""	""	""	""	""	"2,5011013,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5011021"	"80级组队本1星-容易"	""	""	""	""	""	""	"2,5011021,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5011022"	"80级组队本2星-容易"	""	""	""	""	""	""	"2,5011022,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5011023"	"80级组队本3星-容易"	""	""	""	""	""	""	"2,5011023,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5011031"	"120级组队本1星-容易"	""	""	""	""	""	""	"2,5011031,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5011032"	"120级组队本2星-容易"	""	""	""	""	""	""	"2,5011032,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5011033"	"120级组队本3星-容易"	""	""	""	""	""	""	"2,5011033,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5011041"	"160级组队本1星-容易"	""	""	""	""	""	""	"2,5011041,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5011042"	"160级组队本2星-容易"	""	""	""	""	""	""	"2,5011042,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5011043"	"160级组队本3星-容易"	""	""	""	""	""	""	"2,5011043,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5011051"	"200级组队本1星-容易"	""	""	""	""	""	""	"2,5011051,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5011052"	"200级组队本2星-容易"	""	""	""	""	""	""	"2,5011052,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5011053"	"200级组队本3星-容易"	""	""	""	""	""	""	"2,5011053,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5011061"	"240级组队本1星-容易"	""	""	""	""	""	""	"2,5011061,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5011062"	"240级组队本2星-容易"	""	""	""	""	""	""	"2,5011062,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5011063"	"240级组队本3星-容易"	""	""	""	""	""	""	"2,5011063,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5011071"	"280级组队本1星-容易"	""	""	""	""	""	""	"2,5011071,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5011072"	"280级组队本2星-容易"	""	""	""	""	""	""	"2,5011072,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5011073"	"280级组队本3星-容易"	""	""	""	""	""	""	"2,5011073,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5012011"	"40级组队本1星-普通"	""	""	""	""	""	""	"2,5012011,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5012012"	"40级组队本2星-普通"	""	""	""	""	""	""	"2,5012012,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5012013"	"40级组队本3星-普通"	""	""	""	""	""	""	"2,5012013,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5012021"	"80级组队本1星-普通"	""	""	""	""	""	""	"2,5012021,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5012022"	"80级组队本2星-普通"	""	""	""	""	""	""	"2,5012022,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5012023"	"80级组队本3星-普通"	""	""	""	""	""	""	"2,5012023,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5012031"	"120级组队本1星-普通"	""	""	""	""	""	""	"2,5012031,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5012032"	"120级组队本2星-普通"	""	""	""	""	""	""	"2,5012032,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5012033"	"120级组队本3星-普通"	""	""	""	""	""	""	"2,5012033,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5012041"	"160级组队本1星-普通"	""	""	""	""	""	""	"2,5012041,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5012042"	"160级组队本2星-普通"	""	""	""	""	""	""	"2,5012042,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5012043"	"160级组队本3星-普通"	""	""	""	""	""	""	"2,5012043,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5012051"	"200级组队本1星-普通"	""	""	""	""	""	""	"2,5012051,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5012052"	"200级组队本2星-普通"	""	""	""	""	""	""	"2,5012052,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5012053"	"200级组队本3星-普通"	""	""	""	""	""	""	"2,5012053,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5012061"	"240级组队本1星-普通"	""	""	""	""	""	""	"2,5012061,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5012062"	"240级组队本2星-普通"	""	""	""	""	""	""	"2,5012062,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5012063"	"240级组队本3星-普通"	""	""	""	""	""	""	"2,5012063,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5012071"	"280级组队本1星-普通"	""	""	""	""	""	""	"2,5012071,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5012072"	"280级组队本2星-普通"	""	""	""	""	""	""	"2,5012072,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5012073"	"280级组队本3星-普通"	""	""	""	""	""	""	"2,5012073,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5013011"	"40级组队本1星-困难"	""	""	""	""	""	""	"2,5013011,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5013012"	"40级组队本2星-困难"	""	""	""	""	""	""	"2,5013012,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5013013"	"40级组队本3星-困难"	""	""	""	""	""	""	"2,5013013,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5013021"	"80级组队本1星-困难"	""	""	""	""	""	""	"2,5013021,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5013022"	"80级组队本2星-困难"	""	""	""	""	""	""	"2,5013022,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5013023"	"80级组队本3星-困难"	""	""	""	""	""	""	"2,5013023,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5013031"	"120级组队本1星-困难"	""	""	""	""	""	""	"2,5013031,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5013032"	"120级组队本2星-困难"	""	""	""	""	""	""	"2,5013032,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5013033"	"120级组队本3星-困难"	""	""	""	""	""	""	"2,5013033,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5013041"	"160级组队本1星-困难"	""	""	""	""	""	""	"2,5013041,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5013042"	"160级组队本2星-困难"	""	""	""	""	""	""	"2,5013042,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5013043"	"160级组队本3星-困难"	""	""	""	""	""	""	"2,5013043,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5013051"	"200级组队本1星-困难"	""	""	""	""	""	""	"2,5013051,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5013052"	"200级组队本2星-困难"	""	""	""	""	""	""	"2,5013052,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5013053"	"200级组队本3星-困难"	""	""	""	""	""	""	"2,5013053,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5013061"	"240级组队本1星-困难"	""	""	""	""	""	""	"2,5013061,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5013062"	"240级组队本2星-困难"	""	""	""	""	""	""	"2,5013062,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5013063"	"240级组队本3星-困难"	""	""	""	""	""	""	"2,5013063,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5013071"	"280级组队本1星-困难"	""	""	""	""	""	""	"2,5013071,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5013072"	"280级组队本2星-困难"	""	""	""	""	""	""	"2,5013072,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5013073"	"280级组队本3星-困难"	""	""	""	""	""	""	"2,5013073,1,10000"	""	"1,100035,5,10000"	"1,100035,4,5000"	"1,100035,3,5000"	"1,100035,2,5000"	"1,100035,1,5000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5020550"	"61级宠物本"	""	""	""	""	""	""	"1,110202,3,10000"	"1,110203,2,10000"	"1,110201,10,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
